1458/11678;017-PtNairob: sc rollup storage (rollup starts in pre-boot state);0.259693;0.055934;0.315734;192944;96140
1459/11678;017-PtNairob: sc rollup storage (kind of missing rollup is None);0.282846;0.043821;0.326769;193096;96296
1460/11678;017-PtNairob: sc rollup management protocol (Encode/decode internal inbox message transfer);0.296685;0.028064;0.324903;193068;96164
1461/11678;017-PtNairob: sc rollup management protocol (Encode/decode internal inbox message start of level);0.291846;0.023987;0.31594;192948;96248
1462/11678;017-PtNairob: sc rollup management protocol (Encode/decode internal inbox message end of level);0.305655;0.012065;0.317823;193072;96140
1463/11678;017-PtNairob: sc rollup management protocol (Encode/decode external inbox message);0.297704;0.020115;0.31793;193068;96140
1464/11678;017-PtNairob: sc rollup management protocol (Encode/decode outbox message);0.30354;0.019969;0.323654;193156;96244
1465/11678;017-PtNairob: sc rollup inbox (Add payloads to merkelized payload hashes then retrieve them from history.);0.366096;0.011937;0.378147;193584;96816
1466/11678;017-PtNairob: sc rollup inbox (Produce a merkelized payload hashes proof and verify its validity.);0.330622;0.0239;0.354638;192944;96136
1467/11678;017-PtNairob: sc rollup inbox (Empty merkelized payload hashes proof fails.);0.290649;0.02787;0.318623;193072;96140
1468/11678;017-PtNairob: sc rollup inbox (Invalid merkelized payload hashes proof fails.);0.462219;0.035861;0.498262;206128;109316
1469/11678;017-PtNairob: sc rollup inbox (produce inclusion proof and verifies it.);0.855112;0.031966;0.887181;255420;158512
1470/11678;017-PtNairob: sc rollup inbox (negative test of inclusion proof.);0.840796;0.03203;0.872951;254824;158088
1471/11678;017-PtNairob: sc rollup inbox (verify empty inclusion proof fails.);0.339947;0.019996;0.360133;193844;96948
1472/11678;017-PtNairob: sc rollup inbox (produce payloads proof and verifies it.);0.354146;0.035812;0.390066;196532;99632
1473/11678;017-PtNairob: sc rollup inbox (test to verify a proof not using the correct current level proof.);0.36028;0.028021;0.388412;198316;101680
1474/11678;017-PtNairob: sc rollup inbox (test to verify a proof without the payload.);0.341394;0.048196;0.38969;197552;100660
1475/11678;017-PtNairob: sc rollup inbox (test to verify a proof with payload when none is expected.);0.337347;0.044176;0.38163;196788;99884
1476/11678;017-PtNairob: sc rollup inbox (test to verify a proof with a proof for another payload.);0.36703;0.019947;0.387079;197680;100912
1477/11678;017-PtNairob: sc rollup inbox (test to verify a proof with another payload.);0.347309;0.035928;0.38335;196780;99888
1478/11678;017-PtNairob: sc rollup inbox (test to verify a proof with a payload with an incorrect index.);0.342494;0.039824;0.382447;196784;99884
1479/11678;017-PtNairob: sc rollup inbox (test to verify a proof with an out of bound index.);0.354626;0.035861;0.390598;199728;102968
1480/11678;017-PtNairob: sc rollup inbox (produce inbox proof and verifies it.);0.87127;0.031973;0.903345;252260;155436
1481/11678;017-PtNairob: sc rollup inbox (negative test of inbox proof.);0.901191;0.036047;0.937346;258532;161840
1482/11678;017-PtNairob: sc rollup inbox (messages are correctly added in payloads history);0.370514;0.015936;0.386594;199348;102664
1483/11678;017-PtNairob: sc rollup inbox (Checking inboxes history length);0.291955;0.027995;0.320071;193200;96396
1484/11678;017-PtNairob: sc rollup inbox (Checking inboxes history content and order);0.304309;0.02002;0.324447;192940;96140
1485/11678;017-PtNairob: sc rollup inbox (Checking inclusion proofs validity depending on history capacity);0.307514;0.019968;0.327583;193068;96280
1486/11678;017-PtNairob: sc rollup inbox (Checking results of add_messages when histories have different capacities);0.303227;0.019949;0.323277;192944;96140
1487/11678;017-PtNairob: sc rollup game (A badly distributed dissection is an invalid move.);0.297328;0.024107;0.321548;193332;96388
1488/11678;017-PtNairob: sc rollup game (A single game move with a valid dissection);0.300859;0.02808;0.32907;192944;96396
1489/11678;017-PtNairob: sc rollup game (Invalid serialized inbox proof is rejected.);0.296857;0.020057;0.317084;193072;96440
1490/11678;017-PtNairob: sc rollup game (start a game with invalid commitment hash (swap commitment).);0.300594;0.016031;0.31676;193076;96320
1491/11678;017-PtNairob: sc rollup game (start a game with invalid commitment hash (op from outsider).);0.300021;0.020001;0.320122;192944;96396
1492/11678;017-PtNairob: sc rollup game (start a game with invalid commitment hash (opponent is not in game).);0.286904;0.031878;0.318883;193196;96396
1493/11678;017-PtNairob: sc rollup game (start a game with commitment hash that are not the first conflict.);0.300822;0.020054;0.320984;193068;96140
1494/11678;017-PtNairob: sc rollup arith (PreBoot);0.279207;0.039886;0.319204;193232;96396
1495/11678;017-PtNairob: sc rollup arith (Boot);0.287138;0.035892;0.323146;192980;96116
1496/11678;017-PtNairob: sc rollup arith (Metadata);0.279664;0.035956;0.315746;193108;96140
1497/11678;017-PtNairob: sc rollup arith (Input message);0.283578;0.035946;0.31963;193112;96396
1498/11678;017-PtNairob: sc rollup arith (Parsing message);0.280807;0.036103;0.317012;193104;96140
1499/11678;017-PtNairob: sc rollup arith (Evaluating message);0.299861;0.027987;0.327976;193748;96816
1500/11678;017-PtNairob: sc rollup arith (Valid output messages);0.30107;0.024085;0.325254;193364;96812
1501/11678;017-PtNairob: sc rollup arith (Invalid output messages);0.304909;0.020059;0.325053;193016;96280
1502/11678;017-PtNairob: sc rollup arith (Invalid outbox level);0.290403;0.027846;0.318347;193112;96392
1503/11678;017-PtNairob: sc rollup arith (Initial state hash for Arith);0.280799;0.036102;0.317024;192924;96284
1504/11678;017-PtNairob: sc rollup arith (Filter internal message);0.303625;0.019975;0.32373;193104;96396
1505/11678;017-PtNairob: saturation arithmetic (Addition);0.291237;0.023937;0.315273;193236;96396
1506/11678;017-PtNairob: saturation arithmetic (Subtraction);0.293381;0.024113;0.317611;192984;96140
1507/11678;017-PtNairob: saturation arithmetic (Multiplication);0.272397;0.044064;0.316571;193104;96396
1508/11678;017-PtNairob: saturation arithmetic (Multiplication (fast version));0.292536;0.024044;0.316703;193072;96140
1509/11678;017-PtNairob: saturation arithmetic (Shift left);0.30582;0.016095;0.322025;193236;96140
1510/11678;017-PtNairob: saturation arithmetic (Scale fast);0.302939;0.01993;0.322996;193108;96140
1511/11678;017-PtNairob: saturation arithmetic (Square root);0.294546;0.019901;0.314562;193104;96304
1512/11678;017-PtNairob: saturation arithmetic (Conversion from Z);0.310983;0.007973;0.319066;192980;96140
1513/11678;017-PtNairob: saturation arithmetic (Encoding through z);0.272745;0.040109;0.312975;193076;96140
1514/11678;017-PtNairob: saturation arithmetic (Encoding through n);0.276116;0.044018;0.320233;193200;96396
1515/11678;017-PtNairob: round (level_offset_of_round);0.273643;0.040241;0.313996;193108;96396
1516/11678;017-PtNairob: round (Round_duration);0.27549;0.039926;0.315525;192980;96136
1517/11678;017-PtNairob: round (round_of_timestamp);0.300301;0.024024;0.324433;193236;96392
1518/11678;017-PtNairob: round (round_of_timestamp_perf);0.421815;0.012051;0.433971;192976;96140
1519/11678;017-PtNairob: round (timestamp_of_round_perf);0.296634;0.032068;0.328901;193108;96312
1520/11678;017-PtNairob: round (level offset too high error is triggered);0.30809;0.016004;0.324276;193068;96400
1521/11678;017-PtNairob: round (round_of_ts (ts_of_round r) = r);0.291988;0.027998;0.320089;193108;96140
1522/11678;017-PtNairob: round (ts_of_round (round_of_ts ts) <= ts);0.95322;0.01602;0.969356;193196;96388
1523/11678;017-PtNairob: round (round_and_offset is correct);0.296212;0.02802;0.324381;192976;96188
1524/11678;017-PtNairob: receipt (receipt - encoding);0.303198;0.015957;0.319259;193108;96648
1525/11678;017-PtNairob: qty (tez-literals);0.29283;0.024068;0.31703;192980;96140
1526/11678;017-PtNairob: qty (rnd-tez-literals);0.371646;0.023977;0.395732;192980;96140
1527/11678;017-PtNairob: Operation_repr.ml (of_list: single element input list);0.296313;0.020021;0.316442;193076;96200
1528/11678;017-PtNairob: Operation_repr.ml (of_list: multiple element input list);0.290807;0.027885;0.3188;192944;96140
1529/11678;017-PtNairob: Operation_repr.ml (of_list: empty input list);0.297973;0.020133;0.318212;193068;96392
1530/11678;017-PtNairob: Operation_repr.ml (protocol_data_encoding: only signature prefix);0.285656;0.032186;0.317949;192816;96136
1531/11678;017-PtNairob: Operation_repr.ml (protocol_data_encoding: empty list);0.288536;0.028052;0.3167;192940;96140
1532/11678;017-PtNairob: Operation_repr.ml (protocol_data_encoding: multiple signature prefix);0.302681;0.019913;0.322701;193324;96396
1533/11678;017-PtNairob: Operation_repr.ml (protocol_data_encoding: signature prefix not final);0.297689;0.016091;0.313887;193076;96136
1534/11678;017-PtNairob: Operation_repr.ml (protocol_data_encoding: multiple non manager);0.300902;0.016048;0.317028;193252;96268
1535/11678;017-PtNairob: merkle list (compute);0.307329;0.011973;0.319411;193240;96392
1536/11678;017-PtNairob: merkle list (snoc);0.299627;0.01598;0.315759;193104;96220
1537/11678;017-PtNairob: merkle list (snoc_non_tr);0.291092;0.0319;0.323095;193112;96396
1538/11678;017-PtNairob: merkle list (compute_path);0.287444;0.027945;0.315497;193108;96560
1539/11678;017-PtNairob: merkle list (check_path);0.294998;0.027905;0.323;193112;96140
1540/11678;017-PtNairob: merkle list (path_encoding);0.291198;0.027923;0.319275;193104;96224
1541/11678;017-PtNairob: merkle list (compute_path_negative_pos);0.286341;0.027838;0.314288;193104;96140
1542/11678;017-PtNairob: merkle list (compute_path_out_of_bounds);0.286663;0.02787;0.314644;193112;96140
1543/11678;017-PtNairob: merkle list (check_path_negative_pos);0.305347;0.01607;0.321528;192980;96300
1544/11678;017-PtNairob: merkle list (check_path_out_of_bounds);0.283184;0.031908;0.315262;193232;96384
1545/11678;017-PtNairob: merkle list (compute_path_out_of_bounds_full);0.299213;0.019947;0.319263;192940;96136
1546/11678;017-PtNairob: merkle list (check_path_wrong_pos);0.294715;0.023895;0.318718;193232;96140
1547/11678;017-PtNairob: merkle list (check_invalidated_path);0.29066;0.027871;0.318625;193112;96140
1548/11678;017-PtNairob: local contexts (Local.remove_existing: check whether local access has the same behavior);0.283355;0.035918;0.319381;193068;96396
1549/11678;017-PtNairob: liquidity baking (EMA does not change when vote is Pass);0.287834;0.027983;0.315975;193068;96112
1550/11678;017-PtNairob: liquidity baking (EMA remains in bounds when vote is Off);0.275092;0.043855;0.3191;192940;96144
1551/11678;017-PtNairob: liquidity baking (EMA increases when vote is Off);0.288182;0.028017;0.31636;193276;96504
1552/11678;017-PtNairob: liquidity baking (EMA does not increase too much when vote is Off);0.299057;0.023924;0.323115;192944;96140
1553/11678;017-PtNairob: liquidity baking (EMA remains in bounds when vote is On);0.29058;0.023883;0.314567;193204;96396
1554/11678;017-PtNairob: liquidity baking (EMA decreases when vote is On);0.281263;0.032144;0.313549;192940;96156
1555/11678;017-PtNairob: liquidity baking (EMA does not decrease too much when vote is On);0.282562;0.035817;0.318578;192944;96160
1556/11678;017-PtNairob: liquidity baking (EMA goes from 0 to one billion in 1386 Off votes);0.278832;0.043816;0.322773;192944;96140
1557/11678;017-PtNairob: liquidity baking (EMA goes from two billions to one billion in 1386 On votes);0.296263;0.020017;0.316398;193072;96396
1558/11678;017-PtNairob: liquidity baking (voting On and Off have symmetric effects on the EMA);0.297125;0.028106;0.325333;193068;96396
1559/11678;017-PtNairob: level module (create_cycle_eras);0.288633;0.028061;0.316809;193236;96396
1560/11678;017-PtNairob: level module (level_from_raw);0.270746;0.047778;0.318641;193240;96340
1561/11678;017-PtNairob: level module (first_level_in_cycle);0.300258;0.02402;0.324396;193108;96396
1562/11678;017-PtNairob: Global_constants_storage.ml (get on a nonexistent global constants fails);0.303217;0.043886;0.347222;212912;116012
1563/11678;017-PtNairob: Global_constants_storage.ml (get always returned the registered constant);0.304189;0.044027;0.348331;213552;116784
1564/11678;017-PtNairob: Global_constants_storage.ml (register: fails with unregistered references);0.293644;0.028157;0.321928;193328;96220
1565/11678;017-PtNairob: Global_constants_storage.ml (register: fails with unregistered references pbt);0.364545;0.048071;0.412723;255316;158508
1566/11678;017-PtNairob: Global_constants_storage.ml (register: fails if expression too deep);0.295669;0.023973;0.319742;192948;96108
1567/11678;017-PtNairob: Global_constants_storage.ml (expand on an expression containing a nonexistent global constant fails);0.312712;0.028063;0.340884;213292;116620
1568/11678;017-PtNairob: Global_constants_storage.ml (expand: no constants case);0.296151;0.02001;0.31626;193072;96144
1569/11678;017-PtNairob: Global_constants_storage.ml (register and expand are orthogonal);0.327455;0.043927;0.371504;230116;133416
1570/11678;017-PtNairob: Global_constants_storage.ml (expand: deep constants);2.26412;0.028001;2.29224;216748;119852
1571/11678;017-PtNairob: Global_constants_storage.ml (expand: ill formed constants are rejected);0.268103;0.05202;0.320226;193204;96400
1572/11678;017-PtNairob: Global_constants_storage.ml (expand: use of 'constant (constant ...)' is rejected);0.305426;0.016075;0.321642;193072;96396
1573/11678;017-PtNairob: Global_constants_storage.ml (expand: data);0.29029;0.031812;0.322205;193068;96292
1574/11678;017-PtNairob: Global_constants_storage.ml (expand: types);0.304131;0.016006;0.320243;193072;96140
1575/11678;017-PtNairob: Global_constants_storage.ml (expand: instr);0.29262;0.028059;0.320792;193072;96396
1576/11678;017-PtNairob: Global_constants_storage.ml (expand: random);0.300639;0.024051;0.324811;194356;97588
1577/11678;017-PtNairob: Global_constants_storage.ml (expand is idempotent);0.304299;0.024023;0.328459;196784;100096
1578/11678;017-PtNairob: Global_constants_storage.ml (bottom_up_fold_cps: does not stack overflow);0.425371;0.064207;0.489679;364144;267564
1579/11678;017-PtNairob: gas monad (exhaustion);0.295163;0.02792;0.323195;192980;96420
1580/11678;017-PtNairob: gas monad (exhaustion before error);0.290503;0.027856;0.31848;193232;96140
1581/11678;017-PtNairob: gas monad (successful result with remaining gas);0.279984;0.039997;0.32009;193068;96336
1582/11678;017-PtNairob: gas monad (successful result with spare gas);0.26949;0.048266;0.317859;193068;96400
1583/11678;017-PtNairob: gas monad (inner error);0.308177;0.012006;0.320297;193236;96140
1584/11678;017-PtNairob: gas monad (unlimited);0.270634;0.047758;0.318521;192976;96136
1585/11678;017-PtNairob: gas monad (syntax module);0.29217;0.028016;0.320332;192980;96288
1586/11678;017-PtNairob: fixed point computation (Integral tests (3 decimals));0.282783;0.043811;0.326789;192940;96060
1587/11678;017-PtNairob: fixed point computation (FP tests (3 decimals));0.299245;0.015959;0.31531;192948;96072
1588/11678;017-PtNairob: fixed point computation (FP pp tests (3 decimals));0.309706;0.012066;0.321883;192944;96140
1589/11678;017-PtNairob: fitness (from/to raw fitness is identity);0.296667;0.028063;0.324839;193112;96396
1590/11678;017-PtNairob: fitness (locked round is smaller than round);0.30111;0.016059;0.31727;192944;96140
1591/11678;017-PtNairob: fitness (compare fitness = compare raw_fitness);0.285494;0.028147;0.313739;193072;96396
1592/11678;017-PtNairob: Destination_repr.ml (Json decoding compat implicit contract (null address));0.287389;0.02794;0.315436;193200;96208
1593/11678;017-PtNairob: Destination_repr.ml (Json decoding compat smart contract (liquidity baking dex));0.281859;0.036239;0.318238;193068;96080
1594/11678;017-PtNairob: Destination_repr.ml (Binary Contract_repr to Destination_repr (null address));0.282349;0.03579;0.318244;193072;96140
1595/11678;017-PtNairob: Destination_repr.ml (Binary Contract_repr to Destination_repr (liquidity baking dex));0.286967;0.027899;0.314975;193076;96140
1596/11678;017-PtNairob: Destination_repr.ml (Binary Destination_repr to Contract_repr (null address));0.285524;0.02815;0.313761;193200;96396
1597/11678;017-PtNairob: Destination_repr.ml (Binary Destination_repr to Contract_repr (liquidity baking dex));0.29288;0.024072;0.317054;193072;96392
1598/11678;017-PtNairob: Destination_repr.ml (Json encoding compatibility Contract_repr to Destination_repr with dummy contracts);0.291144;0.023929;0.315182;193328;96392
1599/11678;017-PtNairob: Destination_repr.ml (Binary encoding compatibility Contract_repr to Destination_repr with dummy contracts);0.29768;0.01609;0.313876;193072;96140
1600/11678;017-PtNairob: Destination_repr.ml (Comparison of destinations);0.281518;0.032173;0.313801;193068;96396
1601/11678;017-PtNairob: dal slot proof ([test] add a slot on top of genesis that breaks ordering);0.439068;0.015966;0.455127;193204;96304
1602/11678;017-PtNairob: dal slot proof ([test] add a slot on top of genesis that satisfies ordering (1/2));0.419795;0.043978;0.463903;193328;96248
1603/11678;017-PtNairob: dal slot proof ([test] add a slot on top of genesis that satisfies ordering (2/2));0.432628;0.02804;0.460787;193200;96564
1604/11678;017-PtNairob: dal slot proof ([test] add two slots on top of genesis that satisfy ordering);0.44349;0.019977;0.463576;193324;96372
1605/11678;017-PtNairob: dal slot proof ([test] Confirmed page on genesis);0.300955;0.01605;0.317143;193072;96136
1606/11678;017-PtNairob: dal slot proof ([test] Unconfirmed page on genesis);0.295092;0.023926;0.31912;193072;96396
1607/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: confirmed page with good data);0.443651;0.023981;0.467744;193448;96820
1608/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: confirmed page with no data);0.433284;0.028083;0.461474;193332;96556
1609/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: confirmed page with bad proof);0.43264;0.036053;0.468807;193456;96568
1610/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: confirmed page with bad data);0.428448;0.036037;0.464579;193228;96416
1611/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: confirmed page with too short data);0.437003;0.024055;0.461157;193580;96564
1612/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: confirmed page with too long data);0.431192;0.027947;0.459238;193328;96520
1613/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: unconfirmed page with good data);0.410862;0.051856;0.462832;193204;96304
1614/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: unconfirmed page with no data);0.436079;0.024004;0.460177;193324;96560
1615/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: unconfirmed page with bad proof);0.44163;0.028103;0.469853;193452;96556
1616/11678;017-PtNairob: dal slot proof ([test] Confirmed slot on top of genesis: unconfirmed page with bad data (altered));0.435961;0.027997;0.464067;193460;96548
1617/11678;017-PtNairob: Contract_repr.ml (Contract_repr.to_b58check: must correctly stringify, b58check encoded, an implicit contract);0.295203;0.023935;0.31925;193072;96140
1618/11678;017-PtNairob: Contract_repr.ml (Contract_repr.originated_contract: must correctly create an originated contract);0.296051;0.024004;0.32016;193200;96300
1619/11678;017-PtNairob: Contract_repr.ml (Contract_repr.to_b58check: must correctly stringify, b58check encoded, an originated contract);0.273126;0.040165;0.313397;193068;96140
1620/11678;017-PtNairob: Delegate consensus key (consensus_key_storage);0.276147;0.044023;0.320291;193200;96392
1621/11678;017-PtNairob: Bond_id_repr.ml (Deserializing sc bond ids succeeds only when id is valid);0.295683;0.019978;0.31577;193076;96396
1622/11678;017-PtNairob: Bond_id_repr.ml (Deserializing invalid bond ids fails);0.284016;0.036002;0.320122;192944;96140
1623/11678;017-PtNairob: Bond_id_repr.ml (Deserialize/serialize roundtrip);0.276887;0.040128;0.317117;192944;96140
1624/11678;017_PtNairob: accounts;0.303475;0.015972;0.321033;192980;96320
1625/11678;017_PtNairob: append;0.299641;0.019976;0.321131;193104;96140
1626/11678;017_PtNairob: auction;0.296585;0.024047;0.322199;193236;96304
1627/11678;017_PtNairob: big_map_union;0.312779;0.016039;0.33037;193232;96300
1628/11678;017_PtNairob: check_signature;0.289872;0.031766;0.323223;192980;96140
1629/11678;017_PtNairob: comb-get;0.287997;0.031999;0.321503;192980;96144
1630/11678;017_PtNairob: comb-set;0.288596;0.032066;0.321029;193108;96140
1631/11678;017_PtNairob: concat;0.302351;0.015913;0.31978;192976;96136
1632/11678;017_PtNairob: conditionals;0.286385;0.03182;0.318639;193240;96304
1633/11678;017_PtNairob: cps_fact;0.285183;0.032133;0.318842;192844;96304
1634/11678;017_PtNairob: dign;0.297035;0.020069;0.318721;193112;96396
1635/11678;017_PtNairob: dipn;0.282939;0.035865;0.320335;193112;96304
1636/11678;017_PtNairob: dugn;0.2984;0.023872;0.323785;193108;96392
1637/11678;017_PtNairob: ediv;0.293317;0.028126;0.32186;192980;96336
1638/11678;017_PtNairob: faucet;0.30208;0.024166;0.32782;193240;96396
1639/11678;017_PtNairob: get_and_update_map;0.286538;0.039796;0.326751;193108;96396
1640/11678;017_PtNairob: if;0.284743;0.032083;0.318547;192976;96140
1641/11678;017_PtNairob: insertion_sort;0.326582;0.039827;0.368088;213064;116524
1642/11678;017_PtNairob: list_map_block;0.306491;0.015921;0.323902;193304;96556
1643/11678;017_PtNairob: loop_left;0.2918;0.02798;0.321253;193232;96396
1644/11678;017_PtNairob: packunpack;0.305998;0.015896;0.322337;193104;96140
1645/11678;017_PtNairob: pexec;0.295307;0.023943;0.320798;193232;96396
1646/11678;017_PtNairob: reverse_loop;0.318928;0.007973;0.328447;193104;96140
1647/11678;017_PtNairob: set_delegate;0.290396;0.031824;0.323839;193104;96364
1648/11678;017_PtNairob: shifts;0.307761;0.015987;0.324172;193108;96140
1649/11678;017_PtNairob: spawn_identities;0.322208;0.048331;0.372561;210648;114200
1650/11678;017_PtNairob: ticket_join;0.290526;0.035818;0.327865;192848;96140
1651/11678;017_PtNairob: ticket_split;0.273919;0.04431;0.319787;193236;96304
1652/11678;017_PtNairob: view_toplevel_lib;0.283475;0.035933;0.31984;193112;96396
1653/11678;017_PtNairob: xor;0.30103;0.016271;0.317679;193108;96396
1654/11678;017_PtNairob: opt_map;0.307429;0.023955;0.332943;193072;96256
1655/11678;017_PtNairob: view_fib;0.306399;0.015916;0.323868;193236;96396
1656/11678;017_PtNairob: rec_id_unit;0.286816;0.039835;0.328146;193112;96304
1657/11678;017-PtNairob: ZK rollup encoding: : roundtrip (roundtrip Zk_rollup.t);0.290581;0.027864;0.318559;192836;96140
1658/11678;017-PtNairob: ZK rollup encoding: : roundtrip (roundtrip Zk_rollup_state_repr.t);0.670522;0.03592;0.706554;229104;132140
1659/11678;017-PtNairob: ZK rollup encoding: : roundtrip (roundtrip Zk_rollup_account_repr.t);7.37826;0.019995;7.39843;240684;144172
1660/11678;017-PtNairob: ZK rollup encoding: : roundtrip (roundtrip Zk_rollup_operation_repr.t);0.639198;0.035954;0.675246;225964;129584
1661/11678;017-PtNairob: ZK rollup encoding: : roundtrip (roundtrip Zk_rollup_repr.pending_list);0.276341;0.040049;0.316492;192812;96140
1662/11678;017-PtNairob: ZK rollup encoding: : to_scalar (to_scalar Zk_rollup_repr.t);0.296081;0.028007;0.324187;193068;96140
1663/11678;017-PtNairob: ZK rollup encoding: : to_scalar (to_scalar Zk_rollup_operation.t);0.349571;0.032144;0.381822;223280;126512
1664/11678;017-PtNairob: Tez_repr (Tez.(*?) is coherent w.r.t. Z.(*));0.300979;0.020065;0.321147;193196;96396
1665/11678;017-PtNairob: Tez_repr (Tez.(-?) is coherent w.r.t. Z.(-));0.288424;0.036053;0.324578;192968;96140
1666/11678;017-PtNairob: Tez_repr (Tez.(+?) is coherent w.r.t. Z.(+));0.29227;0.024022;0.316539;193072;96164
1667/11678;017-PtNairob: Tez_repr (Tez.(/?) is coherent w.r.t. Z.(/));0.286623;0.031847;0.318572;193068;96140
1668/11678;017-PtNairob: compatible_with_reference (compatible_with_reference);0.289646;0.036205;0.325968;193076;96140
1669/11678;017-PtNairob: compatible_with_packing (compatible_with_packing);0.280278;0.040039;0.320425;192816;96140
1670/11678;017-PtNairob: reflexivity (reflexivity);0.309783;0.012069;0.32198;193104;96300
1671/11678;017-PtNairob: symmetry (symmetry);0.300199;0.024015;0.324325;193232;96396
1672/11678;017-PtNairob: transitivity (transitivity);0.312072;0.024005;0.336187;193236;96396
1673/11678;017-PtNairob: pack_unpack (pack_unpack);1.5065;0.015984;1.52258;212564;115888
1674/11678;017-PtNairob: Tick_repr (next x > x);0.284905;0.032101;0.317131;193236;96140
1675/11678;017-PtNairob: Tick_repr (x = initial \/ x > initial);0.298466;0.023877;0.322448;193232;96400
1676/11678;017-PtNairob: Tick_repr (distance from x to x is 0);0.30659;0.011945;0.318635;192980;96160
1677/11678;017-PtNairob: Tick_repr (distance from non-self is non-zero);0.296634;0.020042;0.316794;193076;96396
1678/11678;017-PtNairob: Tick_repr (distance is a distance (symmetry));0.280288;0.032032;0.312424;192948;96140
1679/11678;017-PtNairob: Tick_repr (distance is a distance (triangle inequality));0.286493;0.035811;0.322412;193196;96304
1680/11678;017-PtNairob: Tick_repr (of_int only accepts natural numbers);0.304684;0.020045;0.324851;193072;96136
1681/11678;017-PtNairob: Tick_repr (to_int o of_int = identity);0.294448;0.023874;0.318438;193364;96396
1682/11678;017-PtNairob: safety (test_add_info_per_level);0.296951;0.032102;0.329163;193364;96424
1683/11678;017-PtNairob: SC rollup encoding: : roundtrip (roundtrip Sc_rollup_commitment.t);0.309125;0.020073;0.32932;192784;96140
1684/11678;017-PtNairob: SC rollup encoding: : roundtrip (roundtrip Sc_rollup_commitment.versioned);0.305183;0.020077;0.325371;193072;96140
1685/11678;017-PtNairob: SC rollup encoding: : roundtrip (roundtrip Sc_rollup_game.t);0.527611;0.015988;0.543725;218288;121396
1686/11678;017-PtNairob: SC rollup encoding: : roundtrip (roundtrip Sc_rollup_refutation_storage.conflict);0.336335;0.012011;0.348464;193200;96396
1687/11678;017-PtNairob: SC rollup encoding: : roundtrip (roundtrip Sc_rollup_inbox_message_repr.t);0.301287;0.020085;0.321499;192940;96140
1688/11678;017-PtNairob: sampling (alias_float);34.5461;0.079995;34.6264;453584;357160
1689/11678;017-PtNairob: sampling (alias_z);39.088;0.072;39.1603;451220;354956
1690/11678;017-PtNairob: Refutation_game: Refutation (dissection is one kernel_run);1.71597;0.063998;1.78007;376708;280108
1691/11678;017-PtNairob: Refutation_game: Refutation (dissection shorter than 32 kernel_run);2.28174;0.044033;2.32587;376960;280480
1692/11678;017-PtNairob: Refutation_game: Refutation (dissection larger than 32 kernel_run);3.17953;0.052057;3.23169;382976;286500
1693/11678;017-PtNairob: Refutation_game: Refutation (Perfect against Random);6.97203;0.036;7.00815;249488;151804
1694/11678;017-PtNairob: Refutation_game: Refutation (Perfect against Lazy);6.22441;0.036002;6.26063;245708;148256
1695/11678;017-PtNairob: Refutation_game: Refutation (Perfect against Keen);11.4856;0.028004;11.5138;252172;154672
1696/11678;017-PtNairob: Refutation_game: Refutation (Perfect against Eager);7.59139;0.039996;7.63151;250680;153148
1697/11678;017-PtNairob: Refutation_game: Refutation (Perfect against SOL hater);6.78272;0.05199;6.83486;249252;151508
1698/11678;017-PtNairob: Refutation_game: Refutation (Perfect against EOL hater);8.18916;0.048006;8.23737;251528;153648
1699/11678;017-PtNairob: Refutation_game: Refutation (Perfect against Info per level hater);147.491;0.195998;147.69;919444;823232
1700/11678;017-PtNairob: Refutation_game: Refutation (Perfect against Nostalgic);3.36871;0.024005;3.39283;233044;135208
1701/11678;017-PtNairob: Refutation_game: Refutation (cut at level properly cuts);0.285315;0.032148;0.317584;193072;96396
1702/11678;017-PtNairob: Refutation_game: Dissection (gen_dissection produces a valid dissection);0.399005;0.03192;0.431026;212016;115252
1703/11678;017-PtNairob: Refutation_game: Dissection (distance < nb_of_sections => (len dissection = succ (dist dissection)));0.300581;0.024046;0.324742;193068;96400
1704/11678;017-PtNairob: Refutation_game: Dissection (distance >= nb_of_sections => (len dissection = nb_of_sections);0.389331;0.032109;0.421552;206384;109356
1705/11678;017-PtNairob: Refutation_game: Dissection (dissection.start_chunk can not change);0.40536;0.02408;0.429552;207788;110900
1706/11678;017-PtNairob: Refutation_game: Dissection (dissection.stop_chunk must change);0.380702;0.044081;0.424892;206000;109108
1707/11678;017-PtNairob: Refutation_game: Dissection (start_chunk.tick and stop_chunk.tick can not change in the dissection);0.395929;0.035993;0.432028;206256;109360
1708/11678;017-PtNairob: Refutation_game: Dissection (dissection must be well distributed);0.416441;0.016016;0.432573;206256;109356
1709/11678;017-PtNairob: Operation_encoding: : roundtrip (roundtrip Operation.t);2.0635;0.027993;2.0916;224684;127796
